Name,Platform,Location,Environment,Module,Description,Cores,Memory,Prov Total (GB),Used Total (GB),Prov,Used,Available (GB),Used (GB),Logs (GB),Cluster/Blade,,,,,,,,
nl-flmk-00179,Linux,Magic Kingdom,Prod,xConnect,Prod - xConnect - MK xBRC - Mine Coaster #2,2,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-MK,,,,,,,,
nl-flmk-00180,Linux,Magic Kingdom,Prod,xConnect,Prod - xConnect - MK xBRC - Mine Coaster #1,2,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-MK,,,,,,,,
nl-flmk-00181,Linux,Magic Kingdom,Prod,xConnect,Prod - xConnect - MK xBRC Wishes #1,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-MK,,,,,,,,
nl-flmk-00182,Linux,Magic Kingdom,Prod,xConnect,Prod - xConnect - MK xBRC Wishes #2,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-MK,,,,,,,,
nl-flmk-00183,Linux,Magic Kingdom,Prod,xConnect,Prod - xConnect - MK xBRC - Pirates of the Caribbean #1,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-MK,,,,,,,,
nl-flmk-00184,Linux,Magic Kingdom,Prod,xConnect,Prod - xConnect - MK xBRC - Pirates of the Caribbean #2,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-MK,,,,,,,,
nl-flmk-00185,Linux,Magic Kingdom,Prod,GFF,Prod - GFF - MK BOG Tables xBRC,2,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-MK,,,,,,,,
nl-flmk-00186,Linux,Magic Kingdom,Prod,GFF,Prod - GFF - MK BOG Long Range xBRC,2,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-MK,,,,,,,,
nl-flmk-00187,Linux,Magic Kingdom,Prod,xConnect,Prod - xConnect - MK xBRC - Photo Booth #01,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-MK,,,,,,,,
nl-flmk-00188,Linux,Magic Kingdom,Prod,xConnect,Prod - xConnect - MK xBRC - Photo Booth #02,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-MK,,,,,,,,
nl-flmk-00203,Linux,Magic Kingdom,Prod,xConnect,Prod - xConnect - MK xBRC - Mad Tea Party #1,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-MK,,,,,,,,
nl-flmk-00204,Linux,Magic Kingdom,Prod,xConnect,Prod - xConnect - MK xBRC - Mad Tea Party #2,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-MK,,,,,,,,
nl-flmk-00205,Linux,Magic Kingdom,Prod,xPass,Prod - xPass - MK FastPass+ Metrics #01,4,4,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-MK,,,,,,,,
nl-flmk-00206,Linux,Magic Kingdom,Prod,xPass,Prod - xPass - MK FastPass+ Metrics #02,4,4,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-MK,,,,,,,,
nl-flmk-00207,Linux,Magic Kingdom,Prod,xConnect,Prod - xConnect - MK xBRC - DVC Greeter #01,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-MK,,,,,,,,
nl-flmk-00208,Linux,Magic Kingdom,Prod,xConnect,Prod - xConnect - MK xBRC - DVC Greeter #02,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-MK,,,,,,,,
nl-flmk-00209,Linux,Magic Kingdom,Prod,xConnect,Prod - xConnect - MK xBRC - DVC Resort Greeter #01,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-MK,,,,,,,,
nl-flmk-00210,Linux,Magic Kingdom,Prod,xConnect,Prod - xConnect - MK xBRC - DVC Resort Greeter #02,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-MK,,,,,,,,
nl-flmk-00211,Linux,Magic Kingdom,Prod,xConnect,Prod - xConnect - MK xBRC - Fairy Tale Hall A #01,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-MK,,,,,,,,
nl-flmk-00212,Linux,Magic Kingdom,Prod,xConnect,"Prod - xConnect - MK xBRC - Fairy Tale Hall A #02 - as per Mitch Cooper, there should be no issue this server is down",2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-MK,,,,,,,,
nl-flmk-00213,Linux,Magic Kingdom,Prod,xConnect,Prod - xConnect - MK xBRC - Fairy Tale Hall B #01,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-MK,,,,,,,,
nl-flmk-00214,Linux,Magic Kingdom,Prod,xConnect,Prod - xConnect - MK xBRC - Fairy Tale Hall B #02,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-MK,,,,,,,,
nl-flmk-00217,Linux,Magic Kingdom,Prod,xPass,Prod - xPass - MK GxP DAP Event Listners #01,4,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-MK,,,,,,,,
nl-flmk-00218,Linux,Magic Kingdom,Prod,xPass,Prod - xPass - MK GxP DAP Event Listners #02,4,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-MK,,,,,,,,
nl-flmk-00220,Linux,Magic Kingdom,Prod,xConnect,Prod - xConnect - MK xBRC - Kiosk 2 #01,2,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-MK,,,,,,,,
nl-flmk-00221,Linux,Magic Kingdom,Prod,xConnect,Prod - xConnect - MK xBRC - Kiosk 2 #02,2,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-MK,,,,,,,,
nl-flmk-00222,Linux,Magic Kingdom,Prod,xConnect,Prod - xConnect - MK MSM 1 #01,2,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-MK,,,,,,,,
nl-flmk-00223,Linux,Magic Kingdom,Prod,xConnect,Prod - xConnect - MK MSM 1 #02,2,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-MK,,,,,,,,
nl-flmk-00224,Linux,Magic Kingdom,Prod,xConnect,Prod - xConnect - MK MSM 2 #01,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-MK,,,,,,,,
nl-flmk-00225,Linux,Magic Kingdom,Prod,xConnect,Prod - xConnect - MK MSM 2 #02,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-MK,,,,,,,,
nl-flmk-00226,Linux,Magic Kingdom,Prod,xConnect,Prod - xConnect - MK xBRC - Rest Priority Seating - Lobby Greeting #01,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-MK,,,,,,,,
nl-flmk-00227,Linux,Magic Kingdom,Prod,xConnect,Prod - xConnect - MK xBRC - Rest Priority Seating - Lobby Greeting #02,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-MK,,,,,,,,
nl-flmk-00228,Linux,Magic Kingdom,Prod,xConnect,Prod - xConnect - MK xBRC - GFF Pre-Order Counter Service #01,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-MK,,,,,,,,
nl-flmk-00229,Linux,Magic Kingdom,Prod,xConnect,Prod - xConnect - MK xBRC - GFF Pre-Order Counter Service #02,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-MK,,,,,,,,
nl-flmk-00230,Linux,Magic Kingdom,Prod,xPass,Prod - xPass - MK FPP Kiosk #01,4,6,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-MK,,,,,,,,
nl-flmk-00231,Linux,Magic Kingdom,Prod,xPass,Prod - xPass - MK FPP Kiosk #02,4,6,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-MK,,,,,,,,
nl-flmk-00232,Linux,Magic Kingdom,Prod,xPass,Prod - xPass - MK FPP Kiosk #03,4,6,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-MK,,,,,,,,
nl-flmk-00233,Linux,Magic Kingdom,Prod,xPass,Prod - xPass - MK FPP Kiosk #04,4,6,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-MK,,,,,,,,
nl-flmk-00234,Linux,Magic Kingdom,Prod,xConnect,Prod - xConnect - MK Photo Wall #01,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-MK,,,,,,,,
nl-flmk-00235,Linux,Magic Kingdom,Prod,xConnect,Prod - xConnect - MK Photo Wall #02,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-MK,,,,,,,,
nl-flmk-00236,Linux,Magic Kingdom,Prod,GFF,Prod - GFF - MK Entry App #01,4,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-MK,,,,,,,,
nl-flmk-00237,Linux,Magic Kingdom,Prod,GFF,Prod - GFF - MK Entry App #02,4,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-MK,,,,,,,,
nl-flmk-00238,Linux,Magic Kingdom,Prod,xPass,Prod - xPass - MK FPP Ksam #01,4,4,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-MK,,,,,,,,
nl-flmk-00239,Linux,Magic Kingdom,Prod,xPass,Prod - xPass - MK FPP Ksam #02,4,4,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-MK,,,,,,,,
nl-flmk-00240,Linux,Magic Kingdom,Prod,Shared,Prod - Shared - RHC Data API Servers  #01,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-MK,,,,,,,,
nl-flmk-00241,Linux,Magic Kingdom,Prod,Shared,Prod - Shared - RHC Data API Servers  #02,2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-MK,,,,,,,,
nm-flak-00001,Windows,Animal Kingdom,INFRA,INFRA,INFRA - INFRA - AK vCenter (SQL-Server),4,16,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-AK,,,,,,,,
nm-flak-00004,Windows,Animal Kingdom,Prod,Shared,Prod - Shared - AK SQL-Cluster (nm-fldi-00005) #1,4,32,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-AK,,,,,,,,
nm-flak-00005,Windows,Animal Kingdom,Prod,Shared,Prod - Shared - AK SQL-Cluster (nm-fldi-00004) #2,4,32,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-AK,,,,,,,,
nm-flak-00007,Windows,Animal Kingdom,Prod,Shared,Prod - Shared - AK SQL-Server,4,32,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-AK,,,,,,,,
nm-flak-00012,Windows,Animal Kingdom,Prod,xPass,Prod - xPass - AK GxP Mobile Integration Point #1,4,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-AK,,,,,,,,
nm-flak-00013,Windows,Animal Kingdom,Prod,xPass,Prod - xPass - AK GxP Mobile Integration Point #2,4,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-AK,,,,,,,,
nm-flak-00016,Windows,Animal Kingdom,Prod,Cast Apps,Prod - Cast Apps - AK xGreeter GLS Event Channel Server,4,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-AK,,,,,,,,
nm-flak-00017,Windows,Animal Kingdom,Prod,Cast Apps,Prod - Cast Apps - AK xGreeter Integration Server,4,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-AK,,,,,,,,
nm-flak-00018,Windows,Animal Kingdom,Prod,xConnect,Prod - xConnect - AK xGreeter Web Server #01,4,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-AK,,,,,,,,
nm-flak-00019,Windows,Animal Kingdom,Prod,xConnect,Prod - xConnect - AK xGreeter Web Server #02,4,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-AK,,,,,,,,
nm-flak-00020,Windows,Animal Kingdom,Prod,xPass,Prod - xPass - AK Kiosk Mediation Server #1,4,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-AK,,,,,,,,
nm-flak-00021,Windows,Animal Kingdom,Prod,xPass,Prod - xPass - AK Kiosk Mediation Server #2,4,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-AK,,,,,,,,
nm-flak-00022,Windows,Animal Kingdom,Prod,xPass,Prod - xPass - AK Mobile DAP Web Svc #01,4,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-AK,,,,,,,,
nm-flak-00023,Windows,Animal Kingdom,Prod,xPass,Prod - xPass - AK Mobile DAP Web Svc #02,4,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-AK,,,,,,,,
nm-fldi-00001,Windows,DISC,INFRA,INFRA,INFRA - INFRA - vCenter (DISC) (SQL-Server),8,32,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-INFRA,,,,,,,,
nm-fldi-00002,Windows,DISC,INFRA,INFRA,INFRA - INFRA - vCenter (PARKTEST) (SQL-Server),4,16,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-INFRA,,,,,,,,
nm-fldi-00003,Windows,DISC,Dev2,XI,Dev2 - XI - Business Objects,4,16,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCTEST,,,,,,,,
nm-fldi-00013,Windows,DISC,INFRA,QA,INFRA - QA - Performance Team Scripting #1,2,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-QATOOLS,,,,,,,,
nm-fldi-00014,Windows,DISC,INFRA,QA,INFRA - QA - Performance Team Scripting #2,2,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-QATOOLS,,,,,,,,
nm-fldi-00015,Windows,DISC,INFRA,QA,INFRA - QA - Performance Team Scripting #3,1,4,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-QATOOLS,,,,,,,,
nm-fldi-00016,Windows,DISC,INFRA,QA,INFRA - QA - Performance Team Scripting #4,1,4,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-QATOOLS,,,,,,,,
nm-fldi-00017,Windows,DISC,INFRA,QA,INFRA - QA - Performance Team Scripting #5,1,4,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-QATOOLS,,,,,,,,
nm-fldi-00018,Windows,DISC,INFRA,QA,INFRA - QA - Performance Team Scripting #6,4,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-QATOOLS,,,,,,,,
nm-fldi-00020,Windows,DISC,INFRA,QA,INFRA - QA - Windows 7 Workstation Test Machine (QA),2,4,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-QATOOLS,,,,,,,,
nm-fldi-00021,Windows,DISC,INFRA,QA,INFRA - QA - SQL-Server,4,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-QATOOLS,,,,,,,,
nm-fldi-00022,Windows,DISC,INFRA,QA,INFRA - QA - Windows 2008 R2 SP1 x64 Test Machine (QA),1,4,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-QATOOLS,,,,,,,,
nm-fldi-00025,Windows,DISC,INFRA,QA,INFRA - QA - Windows XP Workstation Test Machine (QA),1,1,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-QATOOLS,,,,,,,,
nm-fldi-00028,Windows,DISC,INFRA,Shared,INFRA - Shared - SIM Server,8,24,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-INFRA,,,,,,,,
nm-fldi-00047,Windows,DISC,Env1,XI,Env1 - XI - BI Application (BOBJ) #1,4,16,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCTEST,,,,,,,,
nm-fldi-00048,Windows,DISC,Env1,XI,Env1 - XI - BI Application (BOBJ) #2,4,16,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCTEST,,,,,,,,
nm-fldi-00049,Windows,DISC,Dev1,XI,Dev1 - XI - Business Objects - Test,4,16,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-Dev,,,,,,,,
nm-fldi-00050,Windows,DISC,INFRA,Shared,INFRA - Shared - Software Deployment Server,2,4,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-INFRA,,,,,,,,
nm-fldi-00051,Windows,DISC,INFRA,Shared,INFRA - Shared - Selenium Test System #1,1,1,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-INFRA,,,,,,,,
nm-fldi-00052,Windows,DISC,INFRA,Shared,INFRA - Shared - Selenium Test System #2,1,1,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-INFRA,,,,,,,,
nm-fldi-00058,Windows,DISC,INFRA,QA,INFRA - QA - Grid Tools Batch Engine Server,4,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-QATOOLS,,,,,,,,
nm-fldi-00061,Windows,DISC,Dev1,Media,Dev1 - Media - Render Node,4,16,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-Dev,,,,,,,,
nm-fldi-00062,Windows,DISC,Dev2,Media,Dev2 - Media - Story Telling Render Node,4,16,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-Dev,,,,,,,,
nm-fldi-00081,Windows,DISC,TEST,TEST,TEST - TEST - TEST SIMOT030 GPO,1,4,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCTEST,,,,,,,,
nm-fldi-00086.wdw-ilab.wdw.disney.com,Windows,DISC,INFRA,QA,INFRA - QA - Load Runner Agent #01,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-QATOOLS,,,,,,,,
nm-fldi-00087.wdw-ilab.wdw.disney.com,Windows,DISC,INFRA,QA,INFRA - QA - Load Runner Agent #02,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-QATOOLS,,,,,,,,
nm-fldi-00088.wdw-ilab.wdw.disney.com,Windows,DISC,INFRA,QA,INFRA - QA - Load Runner Agent #03,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-QATOOLS,,,,,,,,
nm-fldi-00089.wdw-ilab.wdw.disney.com,Windows,DISC,INFRA,QA,INFRA - QA - Load Runner Agent #04,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-QATOOLS,,,,,,,,
nm-fldi-00090.wdw-ilab.wdw.disney.com,Windows,DISC,INFRA,QA,INFRA - QA - Load Runner Agent #05,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-QATOOLS,,,,,,,,
nm-fldi-00091.wdw-ilab.wdw.disney.com,Windows,DISC,INFRA,QA,INFRA - QA - Load Runner Agent #06,6,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-QATOOLS,,,,,,,,
nm-fldi-00095,Windows,DISC,INFRA,Shared,INFRA - Shared - DTSS Fortify SCA Instance,2,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-INFRA,,,,,,,,
nm-fldi-00096,Windows,DISC,INFRA,QA,INFRA - QA - DISC QA Jump Srv,2,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-QATOOLS,,,,,,,,
nm-fldi-00097,Windows,DISC,INFRA,QA,"INFRA - QA - Parasoft Concerto License Server, Virtualize, SOAtest",4,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-QATOOLS,,,,,,,,
nm-fldi-00102,Windows,DISC,Env1,Media,Env1 - Media - StoryTelling Rendering #1,4,16,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCTEST,,,,,,,,
nm-fldi-00103,Windows,DISC,Env1,Media,Env1 - Media - StoryTelling Rendering #2,4,16,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCTEST,,,,,,,,
nm-fldi-00104,Windows,DISC,INFRA,Media,INFRA - Media - remote desktop server for offshore testers,4,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-INFRA,,,,,,,,
nm-fldi-00105,Windows,DISC,INFRA,Media,INFRA - Media - remote desktop server for offshore testers,4,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-INFRA,,,,,,,,
nm-fldi-00106,Windows,DISC,INFRA,Media,INFRA - Media - remote desktop server for offshore testers,4,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-INFRA,,,,,,,,
nm-fldi-00107,Windows,DISC,TEST,TEST,TEST - TEST - TEST Keith Palmer,4,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCTEST,,,,,,,,
nm-fldi-00108,Windows,DISC,INFRA,QA,INFRA - QA - NGE DEV INFRA SQL-Server for accenture.  Contact kamran.janjua@accenture.com.,1,4,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-INFRA,,,,,,,,
nm-fldi-00109,Windows,DISC,INFRA,QA,INFRA - QA - POC-PMO Tech NGE Reporting (BOLT),4,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-INFRA,,,,,,,,
nm-fldi-00110,Windows,DISC,Env2,Media,Env2 - Media - Storytelling Render Server #1,4,16,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCTEST,,,,,,,,
nm-fldi-00111,Windows,DISC,TEST,TEST,TEST - TEST - DISCTESTSRVINPROD,4,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCLOAD2,,,,,,,,
nm-fldi-00112,Windows,DISC,Dev2,Media,Dev2 - Media - Storytelling Render Server #2,4,16,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCTEST,,,,,,,,
nm-fldi-00113,Windows,DISC,Env4,Media,Env4 - Media - StoryTelling Rendering #1,4,16,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCTEST,,,,,,,,
nm-fldi-00114,Windows,DISC,Env4,Media,Env4 - Media - StoryTelling Rendering #2,4,16,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCTEST,,,,,,,,
nm-fldi-00122,Windows,DISC,INFRA,xConnect,INFRA - xConnect - Synapse Jump Server #1,2,16,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-INFRA,,,,,,,,
nm-fldi-00123,Windows,DISC,INFRA,xConnect,INFRA - xConnect - Synapse Jump Server #2,2,16,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-INFRA,,,,,,,,
nm-fldi-00124,Windows,DISC,INFRA,xConnect,INFRA - xConnect - Synapse Jump Server #3,2,16,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-INFRA,,,,,,,,
nm-fldi-00125,Windows,DISC,TEST,TEST,TEST - TEST - 64bit sql encription server,2,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCTEST,,,,,,,,
nm-fldi-00127,Windows,DISC,Dev2,Media,Dev2 - Media - Attraction Controller,4,16,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-PARKTEST,,,,,,,,
nm-fldi-00128,Windows,DISC,Env1,Media,Env1 - Media - Attraction Controller,4,16,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-PARKTEST,,,,,,,,
nm-fldi-00129,Windows,DISC,Env4,Media,Env4 - Media - Attraction Controller,4,16,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-PARKTEST,,,,,,,,
nm-fldi-00130,Windows,DISC,Env2,Media,Env2 - Media - Attraction Controller,4,16,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-PARKTEST,,,,,,,,
nm-fldi-00133,Windows,DISC,Env4,GFF,Env4 - GFF - Application Services,4,16,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-PARKTEST,,,,,,,,
nm-fldi-00134,Windows,DISC,Env4,GFF,Env4 - GFF - MSMQ,4,16,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-PARKTEST,,,,,,,,
nm-fldi-00144,Windows,DISC,Env2,Shared,Env2 - Shared - SQL-Server,2,16,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCTEST,,,,,,,,
nm-fldi-00145,Windows,DISC,Env2,Shared,Env2 - Shared - SQL-Server,2,16,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-PARKTEST,,,,,,,,
nm-fldi-00146,Windows,DISC,Env4,xPass,Env4 - xPass - SQL-Server (MIP-SSIS),2,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCTEST,,,,,,,,
nm-fldi-00147,Windows,DISC,Env4,Shared,Env4 - Shared - SQL-Server,2,16,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-PARKTEST,,,,,,,,
nm-fldi-00154,Windows,DISC,Load2,Media,Load2 - Media - Existing .NET Services #1,4,16,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCMEDIATEST,,,,,,,,
nm-fldi-00155,Windows,DISC,Load2,Media,Load2 - Media - Existing .NET Services #2,4,16,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCMEDIATEST,,,,,,,,
nm-fldi-00176,Windows,DISC,INFRA,Shared,INFRA - Shared - VMWare Veeam Server,8,16,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-INFRA,,,,,,,,
nm-fldi-00179,Windows,DISC,TEST,TEST,TEST - TEST - TEST SONIC,2,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-INFRA,,,,,,,,
nm-fldi-00180,Windows,DISC,INFRA,Shared,INFRA - Shared - NGE QC/AIT Sandbox,2,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-INFRA,,,,,,,,
nm-fldi-00181,Windows,DISC,INFRA,QA,INFRA - QA - Performance Team Scripting #7,2,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-QATOOLS,,,,,,,,
nm-fldi-00182,Windows,DISC,INFRA,QA,INFRA - QA - Performance Team Scripting #8,2,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-QATOOLS,,,,,,,,
nm-fldi-00183,Windows,DISC,INFRA,QA,INFRA - QA - Performance Team Scripting #9,2,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-QATOOLS,,,,,,,,
nm-fldi-00184,Windows,DISC,Env5,GFF,Env5 - GFF - DISC Services #1,2,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCTEST,,,,,,,,
nm-fldi-00185,Windows,DISC,Env5,GFF,Env5 - GFF - DISC Services #2,2,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCTEST,,,,,,,,
nm-fldi-00186,Windows,DISC,Env5,GFF,Env5 - GFF - LDU Services #1,2,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-PARKTEST,,,,,,,,
nm-fldi-00187,Windows,DISC,Env5,GFF,Env5 - GFF - LDU Services #2,2,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-PARKTEST,,,,,,,,
nm-fldi-00188,Windows,DISC,Env5,GFF,Env5 - GFF - Event Channel Server,2,8,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-PARKTEST,,,,,,,,
nm-fldi-00189,Windows,DISC,Env5,Shared,Env5 - Shared - SQL-Cluster (nm-fldi-00190) #1,2,16,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-PARKTEST,,,,,,,,
nm-fldi-00190,Windows,DISC,Env5,Shared,Env5 - Shared - SQL-Cluster (nm-fldi-00189)  #2,2,16,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-PARKTEST,,,,,,,,
nm-fldi-00192,Windows,DISC,Prod,GFF,Prod - GFF - DISC Services #01,4,10,0,0,0 GB,0 GB,0.00,0.00,0.00,NGE-CL-DISCPROD,,,,,,,,
